order_id,customer_id,order_timestamp,promised_delivery_date,actual_delivery_date,warehouse_id,carrier,shipping_method,distance_km,weather_condition,traffic_index,item_count,package_weight_kg,is_fragile,customer_lat,customer_lon,warehouse_lat,warehouse_lon,order_value_usd
101565,1376.0,2024-01-03 13:00:00,2024-01-06 13:00:00,,WH_A,UPS,same_day,744.0908445926707,sunny,0.10959797485806809,4,5.0304508642794366,,35.554762775624795,-73.3150453468485,31.18595287935654,-120.31265772843956,49.940424202621884
101566,1903.0,2024-01-01 00:00:00 EST,2024-01-06 00:00:00,2024-01-09 00:00:00,WH-B,FedEx,same_day,717.1918232208104,,0.17833869225670318,9,2.2844702767655325,,25.279765348904256,-73.80548949472913,33.07994119579047,-78.12474053227577,46.43676875499398
101567,1049.0,2024-01-02 18:00:00,2024-01-06 18:00:00,2024-01-07 18:00:00,wh_a,UPS,standard,769.6709629607328,Sunny,0.19690581038480828,6,3.8690019420711264,,26.311036184994546,-85.49352953329355,35.15228754041208,-74.0333054660825,75.92574052891226
101568,1027.0,2024-01-02T21:00:00Z,2024-01-07 21:00:00,2024-01-11 21:00:00,WH_A,UPS,,536.1963941572659,rain,0.6437039578733252,9,2.415969333706404,1,41.78197662600344,-109.67139397399747,37.08706481078908,-100.92525301064268,13.94934333256958
101569,1460.0,2024-01-03T00:00:00Z,2024-01-05 00:00:00,2024-01-05 00:00:00,WH-B,UPS,same_day,304.3933990594161,snow,0.539083975261458,3,3.5203570643211948,1,48.441015185662636,-87.43065109578615,42.977575101382726,-76.88620386031009,205.01778826776905
101570,1294.0,2024-01-01 13:00:00 EST,2024-01-02 13:00:00,2024-01-05 13:00:00,WH_A,UPS,expedited,482.31603994431384,sunny,0.4159559601363808,5,8.711367475650261,1,30.610006667329774,-114.39942626618968,28.416828458976646,-98.80844021901746,81.64067538635219
101571,1295.0,2024-01-03T12:00:00Z,2024-01-07 12:00:00,2024-01-09 12:00:00,WH_C,LocalCarrier,expedited,514.110309202551,sunny,0.2766623084916133,1,5.290642845579286,,27.3479757346575,-106.67374135272598,32.56163856241117,-102.93805381203873,42.63475794443367
101572,1724.0,2024-01-01 04:00:00 EST,2024-01-02 04:00:00,2024-01-06 04:00:00,WH-B,UPS,,572.5222425597726,,0.19527305878160695,3,3.811517373577175,1,30.346425824621733,-83.31553232603304,38.46676262662084,-95.78152726206604,27.84292313085154
101573,1777.0,2024-01-01T10:00:00Z,2024-01-04 10:00:00,2024-01-05 10:00:00,WH_A,UPS,standard,209.64037193447388,snow,0.5658812482824777,4,5.9557017017779135,0,30.307996164120823,-78.21524370871091,39.73943511645804,-81.53979099328075,95.85816045127685
101574,1405.0,2024-01-05 04:00:00,2024-01-06 04:00:00,2024-01-05 04:00:00,WH-B,FedEx,,420.2400242938106,Sunny,0.307417545450701,8,4.210298970858578,0,32.32839008794082,-102.07771115363136,38.41575553355559,-112.69287892293484,154.52038989583642
101575,1767.0,2024-01-03 16:00:00,2024-01-08 16:00:00,2024-01-12 16:00:00,WH_A,UPS,standard,473.3997171517613,rain,0.2817955875048002,8,8.367779410521418,1,27.368586688616404,-96.21097174166567,35.88722238846397,-108.40474999054888,58.135462304453725
101576,1812.0,2024-01-01T00:00:00Z,2024-01-03 00:00:00,2024-01-02 00:00:00,wh_a,DHL,,172.66649762320878,RAIN,0.3288493195657527,7,5.7052653198427254,,30.888167799290528,-103.76269252438313,42.78687642505163,-78.31190465898979,416.8485994144899
101577,1611.0,2024-01-01 13:00:00 EST,2024-01-02 13:00:00,2024-01-01 13:00:00,WH_A,LocalCarrier,expedited,749.7514344121305,snow,0.5038466387910652,3,2.6786342978045785,1,48.031870858321575,-98.6384887694428,30.111868091575793,-74.62129575531343,76.69404293156418
101578,1403.0,2024-01-01 11:00:00,2024-01-03 11:00:00,2024-01-02 11:00:00,WH-B,FedEx,,549.2047869921834,sunny,0.27189240005169485,5,7.638033451985281,0,47.255480936234264,-96.81318005097559,32.06819187876768,-118.23445772268785,385.90253172379533
101579,1344.0,2024-01-01 15:00:00,2024-01-05 15:00:00,2024-01-03 15:00:00,WH_C,DHL,same_day,579.5956611344657,,0.0838271629291287,6,6.238580185445868,,32.90760851802283,-86.94910445317821,36.11208711161041,-86.22857505114928,328.61001196254875
101580,1620.0,2024-01-01T13:00:00Z,2024-01-05 13:00:00,,WH_C,FedEx,same_day,345.3511066915158,Sunny,0.03315151225717713,0,5.934542759993485,1,49.92233644637823,-83.7211544559768,42.38757409517039,-124.47088965631212,91.56523924089024
101581,1418.0,2024-01-01 03:00:00 EST,2024-01-06 03:00:00,2024-01-11 03:00:00,WH_C,UPS,,675.8751126590759,,0.118829531988364,0,6.652937585392013,1,32.45882768703899,-71.37410665445682,27.05877084215662,-111.45970319010286,87.06872261312748
101582,1180.0,2024-01-02T05:00:00Z,2024-01-07 05:00:00,2024-01-05 05:00:00,WH_A,FedEx,standard,250.42225281996872,rain,0.3092582345829657,3,6.457812462321628,,43.04574547695874,-100.92916705409075,27.891774778849744,-121.2254689085159,11.168389253207591
101583,1981.0,2024-01-03 15:00:00 EST,2024-01-08 15:00:00,2024-01-12 15:00:00,wh_a,FedEx,standard,297.55572673065893,snow,0.15254112253607174,2,6.023860867202979,,41.10022055134773,-120.42730946426416,44.56020837564504,-96.6534704855133,264.9018515553036
101584,1823.0,2024-01-02 20:00:00 EST,2024-01-04 20:00:00,2024-01-04 20:00:00,WH_A,FedEx,expedited,688.499013722539,,0.3691236858128296,9,4.676969779042676,0,26.61385363616822,-87.15085149156113,31.523873944360638,-106.11389539634251,162.56164027754645
101585,,2024-01-03T05:00:00Z,2024-01-06 05:00:00,2024-01-05 05:00:00,WH_C,DHL,expedited,607.148520843215,RAIN,0.42752493956729,3,6.812869628180151,1,33.55742115011745,-97.59490357810802,49.08716955866789,-117.43268729098737,69.40747732220952
101586,1829.0,2024-01-01 04:00:00,2024-01-04 04:00:00,2024-01-05 04:00:00,WH-B,FedEx,standard,116.7199204495119,RAIN,0.33074111325738564,8,4.655608007846406,0,48.78749044484428,-78.74380244762176,49.035123152290225,-124.98235451027544,36.58713444909761
101587,1948.0,2024-01-07 01:00:00,2024-01-10 01:00:00,2024-01-08 01:00:00,WH_C,LocalCarrier,,973.2112610264107,,0.10482957574874253,1,7.656351813067194,0,-116.94006148696415,26.271673331986374,42.14862465579353,-103.63870323667584,182.35358207611833
101588,1565.0,2024-01-04 15:00:00,2024-01-08 15:00:00,2024-01-11 15:00:00,WH-B,DHL,expedited,272.4507039280559,sunny,0.13635204531634537,3,5.995946598530804,,29.37210812414565,-89.52973021092104,42.92183052668277,-108.80405647479756,34.46300514523405
101589,1369.0,2024-01-04 06:00:00,2024-01-08 06:00:00,2024-01-06 06:00:00,wh_a,FedEx,standard,460.22193361359825,,0.5985741793823539,6,5.3747131980767495,1,49.27364439676799,-99.74078878020654,41.27500562092731,-122.43211180411713,78.05752993537686
101590,1934.0,2024-01-04 11:00:00 EST,2024-01-07 11:00:00,2024-01-07 11:00:00,WH-B,FedEx,standard,1024.0362159805854,Sunny,0.5863213970832531,1,6.26503747370069,0,25.994818996234383,-101.93833341783942,29.43327342692676,-78.1527104534851,22.167788289417835
101591,1909.0,2024-01-06 09:00:00,2024-01-11 09:00:00,2024-01-12 09:00:00,WH_A,UPS,,117.93447076302664,snow,0.5982690582574074,7,5.31612167500938,0,36.165183708361674,-93.93237320157317,37.511391337052665,-102.40721611954395,163.22649931199538
101592,1659.0,2024-01-02T13:00:00Z,2024-01-03 13:00:00,2024-01-06 13:00:00,WH_A,LocalCarrier,same_day,11.878245990891912,rain,0.4488043655390477,9,7.549764041943753,,47.95877597408387,-87.36994957335772,44.82540528123046,-82.38685717694214,139.7593117903247
101593,1429.0,2024-01-01 10:00:00,2024-01-04 10:00:00,2024-01-07 10:00:00,WH_A,FedEx,standard,632.5801061265553,RAIN,0.5823807044354936,3,6.897765427852189,1,48.59196971357473,-78.19899047358726,44.366952585568605,-101.78768640689873,34.49926952605302
101594,1967.0,2024-01-02T22:00:00Z,2024-01-03 22:00:00,2024-01-07 22:00:00,WH-B,UPS,expedited,243.56101475614582,,0.08581464131477945,8,5.14582783047695,1,49.48302228950246,-112.06886266889079,47.46926656999561,-121.2866577458318,12.483337706150522
101595,1307.0,2024-01-03 17:00:00,2024-01-06 17:00:00,2024-01-06 17:00:00,WH_A,UPS,,113.04805074553644,Sunny,0.15667374078681404,0,-1.5173827968117628,0,37.033031538225984,-108.87979003538948,47.51995435918491,-103.31552955401966,19.488399781828466
101596,1135.0,2024-01-03 16:00:00 EST,2024-01-04 16:00:00,2024-01-03 16:00:00,WH_A,FedEx,,852.5473478882425,RAIN,0.3746356959145953,6,6.7262268059436074,,27.161999695786655,-94.82801633931373,31.537135916425715,-76.26271741395333,95.80366292606823
101597,1200.0,2024-01-02 11:00:00,2024-01-07 11:00:00,2024-01-08 11:00:00,WH_A,UPS,,377.337989478773,RAIN,0.1061947331560152,0,5.833228272423155,1,44.31758204093082,-105.939357167117,43.04301278442469,-124.57251785206103,16.25659054312736
101598,1434.0,2024-01-01 03:00:00,2024-01-05 03:00:00,2024-01-04 03:00:00,wh_a,UPS,same_day,1158.8268677890446,rain,0.2684254497179095,9,9.854392320280668,1,42.7245868024314,-93.74105129566586,41.283498439488724,-75.75831157694014,38.584704498708625
101599,1311.0,2024-01-01T22:00:00Z,2024-01-04 22:00:00,2024-01-09 22:00:00,WH-B,FedEx,same_day,189.56906658393012,RAIN,0.14981303454135686,8,2.401361871550904,0,39.49033486924507,-113.99170610192577,47.145754365130195,-88.87997130915713,182.75859331887915
101600,1115.0,2024-01-06 01:00:00 EST,2024-01-09 01:00:00,2024-01-10 01:00:00,WH-B,UPS,expedited,404.4554603388558,Sunny,0.5554041071471462,9,4.563094915657117,1,47.20589679071384,-108.07937057612459,29.58685982849042,-70.24015075687859,8.531080376227191
101601,1664.0,2024-01-02 18:00:00,2024-01-07 18:00:00,,WH_C,FedEx,expedited,662.1892178535757,RAIN,0.26592269092406584,9,1.9073526253650899,1,47.78925222466951,-107.13369052475336,43.49481441250815,-74.61352900360728,87.03165614151177
101602,1935.0,2024-01-02 13:00:00,2024-01-04 13:00:00,2024-01-08 13:00:00,WH-B,UPS,,641.4585452525718,RAIN,0.16928211893539977,0,3.5441713454554766,1,42.0811068313395,-70.42236752397733,35.58330276277648,-77.20761907733971,51.05362970549404
101603,1801.0,2024-01-01T15:00:00Z,2024-01-04 15:00:00,2024-01-06 15:00:00,wh_a,UPS,expedited,423.53011535334645,,0.5870507479388292,2,8.115912821842203,1,27.802498680153207,-78.01084182946653,34.862137927609076,-122.93696095541979,12.819219076094171
101604,1573.0,2024-01-01T22:00:00Z,2024-01-02 22:00:00,2023-12-31 22:00:00,WH-B,FedEx,standard,305.4619967172746,,0.14131089761644824,6,1.670793150143401,0,27.388129322840495,-78.9264650922461,25.894774547766655,-109.5863646256505,71.21972653751152
101605,1242.0,2024-01-05 12:00:00,2024-01-10 12:00:00,2024-01-15 12:00:00,wh_a,FedEx,same_day,569.4086973023873,snow,0.28111755208557937,0,2.2151506071597025,1,35.21574380365663,-96.75365527895299,49.036510381084554,-104.38909392111492,72.70044445197958
101606,1535.0,2024-01-03 04:00:00,2024-01-05 04:00:00,,wh_a,UPS,,913.0657658527548,sunny,0.47725639399511527,4,6.15993498388599,1,32.31751496361637,-99.32335790393441,41.89421355371634,-86.50975764062457,47.495394966009165
101607,1600.0,2024-01-04T02:00:00Z,2024-01-07 02:00:00,,WH-B,UPS,,728.8426068719884,Sunny,0.10906451396710498,5,5.387393501826374,,28.324579610620496,-121.14309502074596,39.76755730260203,-89.32475645785271,5.691136033599357
101608,1073.0,2024-01-02 05:00:00,2024-01-05 05:00:00,2024-01-07 05:00:00,WH_C,FedEx,standard,310.2594751069595,sunny,0.23513370741980147,2,4.3414670511445665,0,40.27977052981001,-114.14703826854344,31.27914551570825,-115.55672916511585,23.176457501044002
101609,1804.0,2024-01-02T23:00:00Z,2024-01-06 23:00:00,2024-01-04 23:00:00,WH_A,UPS,standard,202.46820617619807,sunny,0.09760630545757983,5,-0.13203863541139604,1,42.08824509908841,-75.75592665334315,41.46113507250692,-84.47403347367344,51.87225164856388
101610,1384.0,2024-01-01 13:00:00,2024-01-03 13:00:00,2024-01-03 13:00:00,WH_A,UPS,standard,292.16330368701256,RAIN,0.33763402493155814,3,7.532457977791307,,42.44920658112396,-96.08972182282372,48.640069795038386,-116.44046039595601,32.46556460336819
101611,1901.0,2024-01-03T10:00:00Z,2024-01-08 10:00:00,2024-01-06 10:00:00,WH-B,UPS,standard,117.87713439025526,rain,0.4603069883652974,5,4.529798460960821,0,29.381931469267883,-70.69089573802646,29.08219388756983,-99.8961743465182,17.49849282287052
101612,1208.0,2024-01-02 02:00:00,2024-01-03 02:00:00,2024-01-08 02:00:00,WH-B,DHL,,544.2228446981733,rain,0.20671718770153663,5,2.9590762124219894,1,32.64609517786649,-92.45166012623011,49.59521544464073,-93.16932666543785,66.74131818486053
101613,1473.0,2024-01-02 04:00:00,2024-01-05 04:00:00,2024-01-05 04:00:00,wh_a,DHL,same_day,744.1358536202852,RAIN,0.2727222541789424,3,5.64298143512842,,29.976322589117462,-104.23821020578173,35.685733519294885,-77.11246780537189,50.683436236774035
101614,1416.0,2024-01-03 02:00:00,2024-01-08 02:00:00,2024-01-13 02:00:00,WH-B,DHL,same_day,478.598000449879,Sunny,0.44592364584120997,0,7.512179095887133,0,40.03335577944952,-109.92395501909121,49.455727973750534,-90.27728804119272,109.34462321503004
101615,1345.0,2024-01-06T12:00:00Z,2024-01-10 12:00:00,,wh_a,DHL,standard,1015.9300378788547,sunny,0.16898705489656682,2,4.467490183231634,1,39.177035883546914,-74.49021842899221,40.846688933127346,-72.48359511560218,82.19612836962537
101616,1527.0,2024-01-01T03:00:00Z,2024-01-04 03:00:00,2024-01-06 03:00:00,WH_C,FedEx,expedited,1032.624372546407,snow,0.14153454851274683,9,3.7013878214483023,,37.582835927372706,-104.60972402873504,33.10266965569538,-70.30285212562355,18.602332018199906
101617,1638.0,2024-01-04 11:00:00 EST,2024-01-06 11:00:00,2024-01-10 11:00:00,WH-B,FedEx,,592.3205806485264,sunny,0.3149389171865342,6,5.071019989582796,0,32.401413963767034,-116.96221199488225,34.361099311328786,-97.01476508214328,116.36666358596955
101618,1937.0,2024-01-01 16:00:00,2024-01-06 16:00:00,2024-01-09 16:00:00,WH_A,FedEx,same_day,710.581322143005,rain,0.292026231566285,1,5.765613812888961,,30.926323169928295,-109.6957710938315,32.26387067795681,-122.16861068688308,62.620023444876495
101619,1953.0,2024-01-02 04:00:00,2024-01-03 04:00:00,2024-01-03 04:00:00,WH_A,UPS,standard,229.8626066091657,sunny,0.17958818139693794,3,5.952170883987128,,47.260195806401796,-89.49072599483941,33.36942602791112,-123.44246050449229,12.042519846345694
101620,1874.0,2024-01-01 01:00:00 EST,2024-01-05 01:00:00,2024-01-07 01:00:00,WH-B,FedEx,expedited,391.7580518482466,,0.4436543372803714,5,4.508066227512408,1,26.221348914821945,-117.68442564747679,41.16339664254092,-77.93935108042606,1.8624466615283923
101621,1761.0,2024-01-01T17:00:00Z,2024-01-06 17:00:00,2024-01-11 17:00:00,wh_a,DHL,expedited,881.6811133299648,,0.2871933932931502,4,7.461254747534046,,41.40995947221164,-119.96385058070076,25.415127643538433,-97.5082434053354,98.4631855906904
101622,1177.0,2024-01-02T09:00:00Z,2024-01-05 09:00:00,2024-01-10 09:00:00,WH_A,FedEx,standard,326.21821481346745,snow,0.39128003930943417,5,3.2443177855501233,1,25.489424525756966,-99.83053686462341,49.190778968982954,-104.82634722429421,96.4027213498071
101623,1180.0,2024-01-01 02:00:00 EST,2024-01-02 02:00:00,2024-01-05 02:00:00,wh_a,UPS,,946.2139421049355,Sunny,0.4268769105664859,4,4.654472067762437,1,29.845953191907537,-120.39915586746828,44.21320137494408,-109.3549150066881,171.741465756731
101624,1662.0,2024-01-02 08:00:00 EST,2024-01-05 08:00:00,2024-01-03 08:00:00,WH-B,UPS,same_day,833.7692306224499,sunny,0.20335891647752152,8,4.645144903353871,,32.23708672157374,-103.38840369243461,48.525232376368436,-109.50156976044285,143.73075117075845
101625,1023.0,2024-01-06 05:00:00,2024-01-09 05:00:00,2024-01-10 05:00:00,WH-B,FedEx,expedited,725.4871883139073,,0.27089053539580604,1,1.9190296686203316,,47.16214923153106,-107.25011163111918,42.93857651739363,-120.99490629040855,209.96740539571667
101626,1965.0,2024-01-01 05:00:00 EST,2024-01-03 05:00:00,2024-01-05 05:00:00,WH_A,FedEx,same_day,148.19153310210805,Sunny,0.26543336310624793,3,5.726070747371315,,28.443373339316764,-103.46875490257388,37.02584146292677,-108.33539418383317,34.59023987761138
101627,1178.0,2024-01-03T21:00:00Z,2024-01-05 21:00:00,,WH-B,DHL,same_day,406.4040547789035,,0.19286613507373235,0,5.186819988462367,,48.44516388536821,-98.17164307868107,29.743186388667738,-89.53566017483105,53.30254636793727
101628,1708.0,2024-01-02T01:00:00Z,2024-01-05 01:00:00,2024-01-08 01:00:00,WH_C,UPS,expedited,693.2626516532383,Sunny,0.2235687046552787,6,4.6185116188095865,0,45.386407605889936,-114.80690589356004,37.908038688536145,-103.81345289120904,6.392495449647815
101629,1499.0,2024-01-03T03:00:00Z,2024-01-07 03:00:00,2024-01-07 03:00:00,WH_C,DHL,standard,204.27557764939093,Sunny,0.4519655276559323,0,6.011983730617782,1,41.97616060291979,-100.66665607962811,42.792388743929735,-72.87002034926596,52.991997102414764
101630,1854.0,2024-01-01 14:00:00 EST,2024-01-03 14:00:00,2024-01-08 14:00:00,WH_A,FedEx,expedited,442.9768258350206,,0.2698193496592596,5,4.610118352001628,,35.29365365501923,-105.11644804700423,46.35456743290327,-88.25062648082327,24.816110969266703
101631,1159.0,2024-01-01 08:00:00,2024-01-03 08:00:00,2024-01-05 08:00:00,WH_C,DHL,expedited,725.6392847382914,RAIN,0.158708448590301,9,7.8200075177899615,0,47.631421928077806,-81.24895573728995,33.10327727948295,-77.48128381012825,163.6383425622873
101632,1175.0,2024-01-01T08:00:00Z,2024-01-03 08:00:00,2024-01-08 08:00:00,wh_a,FedEx,,329.5483316233113,rain,0.088518041265209,9,5.941158478272895,,38.198875745221265,-86.79209695441119,37.762019918584876,-118.72118408555947,106.78891754483337
101633,1283.0,2024-01-01 03:00:00 EST,2024-01-03 03:00:00,2024-01-03 03:00:00,WH_A,FedEx,same_day,246.0636526194056,Sunny,0.09682911186089864,8,5.7497022108304385,0,34.28018819849518,-77.0102019883829,40.49952157287566,-100.22162716614321,152.1841519628586
101634,1061.0,2024-01-01T09:00:00Z,2024-01-02 09:00:00,2024-01-06 09:00:00,WH_A,FedEx,standard,40.23233763645385,RAIN,0.09114878848701168,1,3.652116215302886,1,39.640599751615206,-88.20446821904224,39.714820377840525,-122.72087502255343,89.76734288850348
101635,1660.0,2024-01-03T04:00:00Z,2024-01-06 04:00:00,2024-01-10 04:00:00,wh_a,DHL,same_day,384.00974068570747,sunny,0.5732780996284671,0,1.223769962588967,,30.806691234340917,-118.34032768395863,26.309319419434974,-75.77425762918594,91.11467327967188
101636,1664.0,2024-01-05 06:00:00 EST,2024-01-06 06:00:00,2024-01-05 06:00:00,WH_C,LocalCarrier,expedited,731.9544538430413,RAIN,0.3933790619575452,9,6.605632529905735,0,31.82195443047555,-97.11076408504621,37.08484581356724,-116.9222263332753,26.817351496365426
101637,1154.0,2024-01-04T08:00:00Z,2024-01-09 08:00:00,2024-01-09 08:00:00,WH_C,UPS,standard,238.1288974020507,,0.27195224007295976,2,1.2231249037439915,0,47.98286270028523,-84.16417208204146,45.22578268099028,-80.70181874822615,110.81221571317381
101638,1880.0,2024-01-03T07:00:00Z,2024-01-08 07:00:00,2024-01-06 07:00:00,WH_C,UPS,standard,505.361631940312,RAIN,0.5557495815636806,5,4.464177998793805,1,44.84817103819837,-78.70768378600064,45.05759597603987,-74.19039162107062,15.544994634155
101639,1467.0,2024-01-01 05:00:00,2024-01-06 05:00:00,2024-01-07 05:00:00,WH_A,LocalCarrier,standard,432.73721846177983,rain,0.3368740559827703,6,6.761334699645802,,37.8375182292778,-115.02983638597593,37.67855488083691,-100.6961432615997,32.27458688329662
101640,1047.0,2024-01-01 16:00:00,2024-01-02 16:00:00,,WH_A,FedEx,standard,300.01293320958575,,0.07345527385226223,7,3.265313320587123,,35.41418478079433,-112.70735433056717,48.80890956006094,-103.58514968758107,19.83870153747079
101641,1965.0,2024-01-01T17:00:00Z,2024-01-04 17:00:00,2024-01-08 17:00:00,WH_C,FedEx,,751.3116798127663,snow,0.1097331072103983,3,4.077697229724184,1,45.18924847520561,-77.57676172218004,45.65575694822272,-91.99352659128796,298.6106057708472
101642,1847.0,2024-01-01 13:00:00 EST,2024-01-06 13:00:00,2024-01-04 13:00:00,WH-B,FedEx,standard,992.6816843497688,sunny,0.22750273420150993,7,2.211683183865125,1,39.265908333974835,-98.30276477540885,43.43317262981615,-84.28184937724532,228.36380113840394
101643,1082.0,2024-01-02T10:00:00Z,2024-01-04 10:00:00,2024-01-06 10:00:00,WH_C,UPS,expedited,801.3013830925111,snow,0.2020127696979587,6,3.15610356069781,1,35.37584333890028,-100.11673429254479,37.89001947412634,-89.49145583830648,207.8131008619652
101644,1359.0,2024-01-02T12:00:00Z,2024-01-07 12:00:00,2024-01-06 12:00:00,wh_a,DHL,,291.2190792647856,RAIN,0.2974569288979502,7,3.4095286954981514,0,37.88621979989318,-97.82366416433493,39.76690862014883,-124.93649310506268,322.3218575960597
101645,1687.0,2024-01-01 21:00:00 EST,2024-01-05 21:00:00,2024-01-06 21:00:00,WH_A,DHL,expedited,1097.7096991537835,Sunny,0.42173495836443803,4,4.0753060820374305,0,30.817731096574647,-115.46669514675514,30.580879568704994,-81.77355954985431,94.82824911201635
101646,1146.0,2024-01-01T20:00:00Z,2024-01-03 20:00:00,2024-01-03 20:00:00,wh_a,UPS,expedited,800.4208730690196,RAIN,0.17767151185109986,9,5.258540253656322,1,30.04924706759625,-90.47999516619089,38.310173392771745,-116.89365794462147,225.0921493743642
101647,1628.0,2024-01-04T12:00:00Z,2024-01-06 12:00:00,2024-01-05 12:00:00,wh_a,UPS,same_day,362.7928793107128,Sunny,0.7218032660622422,6,5.462723741075711,,49.727269475398074,-80.56144726888758,38.15054531181163,-100.2678028971445,34.51111099704531
101648,1340.0,2024-01-04 02:00:00,2024-01-06 02:00:00,2024-01-07 02:00:00,WH_A,DHL,standard,267.40208536642587,snow,0.33927542663599847,3,7.891381223012897,0,49.23979552882626,-78.96163400844931,30.069061589307264,-109.47038273126026,48.57395027797744
101649,1474.0,2024-01-01T17:00:00Z,2024-01-06 17:00:00,2024-01-10 17:00:00,WH-B,UPS,standard,836.311779153477,snow,0.35569968070707547,0,4.027207980464937,1,35.52067772517482,-123.32918877164718,48.77870757729822,-73.96508785119204,62.91700696701916
101650,1061.0,2024-01-05 21:00:00,2024-01-07 21:00:00,2024-01-06 21:00:00,WH_C,DHL,expedited,552.130760587182,Sunny,0.25605643337635553,2,6.113306872045541,0,37.88153829549491,-85.66459631637204,31.11880372333666,-97.38404871901638,9.365700953522547
101651,1699.0,2024-01-07T02:00:00Z,2024-01-11 02:00:00,2024-01-11 02:00:00,wh_a,UPS,standard,244.77054539368172,rain,0.436823012183207,9,3.7288521346579047,0,45.67985344455372,-119.98264359255052,27.60556177600366,-96.28117046339328,174.12180894700208
101652,1358.0,2024-01-01 18:00:00 EST,2024-01-02 18:00:00,2024-01-02 18:00:00,WH_A,FedEx,,455.5673061584351,sunny,0.26951356561195977,8,8.35178692350991,1,43.14589137708741,-71.82219313558932,36.67523019078303,-120.8119190014164,12.689717472464416
101653,1559.0,2024-01-01 21:00:00,2024-01-05 21:00:00,2024-01-05 21:00:00,wh_a,LocalCarrier,same_day,377.84095463559163,,0.1571813503451608,3,5.247038548876163,,27.488730837488465,-98.47675207343723,42.15183844794975,-75.64514382514865,160.77057881560816
101654,1325.0,2024-01-02 09:00:00 EST,2024-01-05 09:00:00,2024-01-07 09:00:00,WH_C,FedEx,standard,252.78226439358866,snow,0.31392519791064066,4,4.585918784504709,,34.365276357030154,-82.35216703354442,29.878796688955305,-111.85348795502154,255.43435272330234
101655,1767.0,2024-01-06 15:00:00 EST,2024-01-08 15:00:00,2024-01-08 15:00:00,WH-B,FedEx,standard,804.3758759784403,sunny,0.34465071759832433,2,3.4166709880392014,0,31.253781080785966,-90.79782669995822,29.572289495374267,-102.2323362981593,83.89382534453534
101656,1734.0,2024-01-05 04:00:00,2024-01-09 04:00:00,2024-01-10 04:00:00,WH-B,FedEx,,734.517256494294,,0.20870903918067132,5,6.812131032637636,,49.81575479198715,-72.64349279286691,31.536758139704347,-70.80879862545842,18.140382054168676
101657,1139.0,2024-01-01 05:00:00,2024-01-06 05:00:00,,WH-B,UPS,same_day,751.5624432677781,RAIN,0.1631784165258035,3,5.259503375662971,,43.7175397108022,-71.44881219004054,32.56793470110597,-118.73576640176401,57.39537901629019
101658,1988.0,2024-01-01 23:00:00 EST,2024-01-04 23:00:00,,WH_A,UPS,,747.4011179958538,,0.24507294777901417,4,5.409006438134977,1,26.194130228744086,-109.66161699525374,31.15500131955511,-85.48096731237926,14.94906043954506
101659,1213.0,2024-01-02T14:00:00Z,2024-01-06 14:00:00,2024-01-08 14:00:00,WH_A,LocalCarrier,expedited,225.18987658772073,snow,0.28898203240996545,6,2.8878030050379406,1,47.50094916497841,-98.44220286778118,36.76746638732233,-110.69260773363233,12.674070854943114
101660,1433.0,2024-01-02 09:00:00,2024-01-04 09:00:00,2024-01-05 09:00:00,WH-B,DHL,expedited,318.8938184609008,rain,0.34629125538544764,6,3.435490629692624,1,48.198959494974304,-97.26677634322073,25.456577628068025,-101.91154448167978,141.09086219640102
101661,1889.0,2024-01-01 10:00:00,2024-01-06 10:00:00,2024-01-10 10:00:00,WH_C,FedEx,standard,937.5972568812986,rain,0.39052373963084636,8,1.476654688196811,,33.33172440716737,-115.22662633464644,27.187917352163353,-101.99938896032104,49.92870451623945
101662,1950.0,2024-01-04 21:00:00,2024-01-06 21:00:00,2024-01-10 21:00:00,WH_C,UPS,same_day,532.4036367316995,sunny,0.30230938563025106,1,3.9812991925204644,,41.04944404728445,-75.28342729394484,43.234111809815005,-73.72718641538773,0.012896030025152258
101663,1721.0,2024-01-03 06:00:00,2024-01-06 06:00:00,2024-01-08 06:00:00,WH_A,UPS,expedited,58.858791888709106,RAIN,0.1966581503952552,3,4.041176358695357,1,42.05097480845811,-105.77164170249976,35.308498394815665,-124.43007099195039,4.967822967625018
101664,1316.0,2024-01-04 15:00:00 EST,2024-01-08 15:00:00,2024-01-11 15:00:00,WH-B,UPS,,565.083298278724,sunny,0.3346036882243078,7,2.3109313966147034,,43.23869053984754,-120.18987654534365,34.00792980064606,-104.8037757737362,170.23955933833156
101665,1030.0,2024-01-04T21:00:00Z,2024-01-06 21:00:00,2024-01-09 21:00:00,WH_C,FedEx,expedited,696.43737850044,Sunny,0.1937523984001165,3,4.85522871096822,1,42.33768182710479,-116.50069228772517,25.261119541684238,-78.116714477266,96.67902291211286
101666,1668.0,2024-01-03 18:00:00,2024-01-06 18:00:00,2024-01-07 18:00:00,WH_C,DHL,expedited,657.2124312110626,rain,0.10710629939903613,2,4.3035281799049585,0,38.992950210123475,-96.76828519084845,32.45544692131445,-74.9218297819701,186.120088137604
101667,1283.0,2024-01-02 03:00:00,2024-01-07 03:00:00,2024-01-05 03:00:00,WH_C,FedEx,,218.63911905150832,sunny,0.17319171765107713,9,3.5481343777993857,0,48.84609776394739,-76.50730755242995,45.52965938521809,-107.87714572957961,31.975285086370274
